rating,loves_count,reviews_num,size_price_ratio,brand_size,brand_encoded,hierarchy_2_encoded
4.255,12392,298.0,16.47058823529412,17,34,8
4.7508,14733,301.0,73.13432835820895,25,88,9
3.8775,7253,498.0,0.35294117647058826,24,117,8
3.8947,16432,38.0,0.35294117647058826,24,117,8
3.8621,109503,2030.0,0.3235294117647059,24,117,8
1.7143,2892,7.0,6.0,24,117,8
4.4576,50063,1237.0,30.0,26,38,4
3.9939,5205,164.0,59.375,26,38,6
4.2857,10049,14.0,18.78787878787879,26,38,4
4.1818,17636,22.0,85.0,12,13,6
4.5943,69199,1023.0,26.47058823529412,19,32,4
4.3843,14884,575.0,10.4,19,22,0
4.5059,40054,510.0,72.0,28,28,6
3.6084,44442,166.0,15.853658536585368,19,32,4
4.4903,30459,310.0,65.0,18,48,9
3.9959,28219,244.0,96.0,18,48,1
4.1349,14263,430.0,21.176470588235293,6,83,6
3.2759,19595,58.0,40.0,17,7,6
4.0507,14306,217.0,260.0,21,120,1
4.6779,10431,416.0,69.0,12,95,9
4.8,12424,275.0,60.0,12,95,6
4.2663,70433,751.0,58.333333333333336,23,101,3
4.2663,70433,751.0,83.33333333333334,23,101,3
4.4452,21574,155.0,3.8,23,101,0
4.4018,7888,3178.0,31.11111111111111,8,65,6
4.5527,23634,474.0,20.58823529411765,11,54,6
4.6753,1224,77.0,36.470588235294116,7,31,6
3.8214,48038,627.0,0.42857142857142855,5,12,3
4.3559,12648,59.0,11.176470588235295,5,12,8
4.1718,229495,553.0,150.0,27,14,3
4.3398,34173,880.0,52.0,19,32,9
4.52,10158,50.0,5.0,12,1,6
4.8594,4279,192.0,67.32673267326733,7,18,6
4.4359,6259,39.0,26.47058823529412,8,94,6
4.6175,6964,183.0,44.11764705882353,8,94,4
4.3607,3129,219.0,55.88235294117647,8,94,6
4.4933,12076,298.0,135.0,8,94,9
4.4602,2928,176.0,13.23529411764706,8,94,0
4.6319,4967,182.0,13.23529411764706,8,94,0
4.5414,9524,785.0,44.0,16,116,6
4.4097,9929,598.0,6.26865671641791,32,87,6
4.7097,4825,62.0,41.1764705882353,6,100,9
4.3141,8179,277.0,34.11764705882353,24,129,6
4.4348,15389,138.0,11.2,24,129,1
2.5217,2336,23.0,4.3283582089552235,8,112,7
4.2955,7271,423.0,4.3283582089552235,8,112,7
3.1667,2493,6.0,18.125,8,112,7
4.5947,7512,486.0,22.35294117647059,3,132,4
4.4015,2450,396.0,47.87234042553192,3,132,9
4.1765,4526,493.0,20.0,3,132,6
4.315,926,127.0,21.176470588235293,10,82,8
3.9375,22204,16.0,1.1111111111111112,12,13,5
4.2745,21275,102.0,11.0,12,13,0
4.4497,25312,149.0,5.375,9,70,1
4.0513,16300,39.0,5.7407407407407405,9,70,0
4.6071,13722,28.0,5.7407407407407405,9,70,0
4.8109,3810,201.0,16.176470588235293,7,31,0
4.5407,31130,246.0,38.23529411764706,1,85,6
4.4947,27717,190.0,11.25,6,78,0
4.3865,22999,163.0,3.8554216867469875,6,78,0
3.8803,45925,710.0,5.8,27,0,3
4.35,34476,480.0,78.0,25,88,1
4.668,18932,247.0,7.6923076923076925,18,48,0
4.0417,7812,24.0,32.0,15,17,8
3.7143,1761,7.0,21.176470588235293,15,17,8
4.6517,17902,178.0,34.319526627218934,3,29,6
2.4138,11896,29.0,163.63636363636363,15,17,3
4.6145,14332,275.0,46.0,7,125,9
4.5654,7462,191.0,25.88235294117647,7,125,6
4.4107,7104,168.0,31.764705882352942,7,125,6
4.3,4722,130.0,84.0,7,125,1
4.7829,2613,129.0,140.0,17,69,6
4.3061,1891,196.0,185.0,13,3,6
4.6,8083,175.0,8.0,1,47,6
4.6528,6436,193.0,6.4,7,125,0
4.5167,22633,209.0,0.8,12,1,3
4.5405,6295,222.0,34.319526627218934,15,64,6
4.6138,17775,997.0,8.8,15,64,0
4.3431,14460,239.0,22.35294117647059,24,129,8
4.2468,5794,77.0,25.0,24,129,8
4.3243,2559,37.0,29.26829268292683,24,129,4
4.6676,7538,364.0,11.5,10,57,0
3.5714,1914,7.0,19.8,12,4,1
4.4981,15406,261.0,32.0,1,71,9
3.3745,1653,251.0,3.2,9,16,0
4.5,2109,12.0,3.2,9,16,0
4.0248,1685,121.0,3.2,9,16,0
4.0854,1625,246.0,14.705882352941178,9,16,6
3.5,1132,10.0,14.705882352941178,9,16,6
3.4167,2139,24.0,14.705882352941178,9,16,6
4.0615,1995,244.0,20.58823529411765,9,16,6
4.0738,5463,122.0,36.0,9,16,1
4.0625,2274,16.0,17.647058823529413,9,16,6
4.5685,10486,197.0,11.0,7,96,1
4.1364,8649,44.0,11.462450592885377,1,51,7
4.7938,14181,320.0,32.5,46,21,9
4.7029,37363,478.0,62.0,19,32,9
4.2828,37489,435.0,34.0,17,135,6
4.7013,8001,472.0,58.82352941176471,17,69,6
4.5327,11699,214.0,3.3333333333333335,1,46,8
4.0038,3576,266.0,98.0,11,43,9
4.4093,50318,386.0,6.8,18,33,6
4.119,19117,336.0,3.0,18,33,0
4.4164,12301,305.0,16.0,23,101,7
4.7328,18261,393.0,20.0,23,101,9
4.7042,28702,426.0,9.467455621301776,23,101,4
4.7938,19364,354.0,35.294117647058826,21,86,6
3.9314,111248,1530.0,88.0,21,86,1
4.1612,42584,490.0,120.0,28,28,1
4.4228,13288,324.0,3.8805970149253732,11,54,0
4.0795,145959,1170.0,76.0,21,42,1
4.3466,74232,1956.0,0.3088235294117647,21,42,5
4.7491,35549,1917.0,80.0,26,38,9
4.4118,14520,136.0,23.529411764705884,17,34,9
4.5935,6442,433.0,141.1764705882353,8,45,9
3.5949,14637,79.0,4.725897920604915,9,70,0
4.6731,5219,156.0,124.2603550295858,7,114,9
3.6923,5080,13.0,208.955223880597,7,114,1
4.3333,2609,3.0,190.47619047619048,7,114,4
4.5138,13088,617.0,88.0,37,63,9
3.8241,10520,108.0,3.6,36,122,0
3.9638,20843,138.0,25.0,36,122,9
4.1591,6975,88.0,11.764705882352942,36,122,6
3.7753,8204,89.0,18.0,36,122,9
3.7967,16014,123.0,18.0,36,122,9
4.3478,9030,46.0,186.66666666666669,6,100,3
4.6806,20736,720.0,22.35294117647059,6,100,8
3.6316,19547,76.0,45.09803921568627,10,57,6
4.5104,13496,96.0,31.42857142857143,5,12,3
4.5243,18243,103.0,10.5,17,135,0
4.25,1352,4.0,25.88235294117647,1,35,6
5.0,1434,4.0,251.85185185185185,9,79,9
3.0833,6971,12.0,15.0,9,79,9
4.0948,40437,232.0,50.0,3,66,3
5.0,3139,5.0,194.02985074626864,7,114,9
4.1429,11987,14.0,8.648648648648647,5,12,8
4.8,1429,5.0,78.82352941176471,27,14,6
5.0,1725,4.0,83.52941176470588,27,14,6
5.0,1575,2.0,11.11111111111111,7,114,4
3.9231,16706,104.0,78.0,26,38,9
4.2721,53945,816.0,34.07407407407407,17,26,6
5.0,2740,9.0,26.47058823529412,12,4,9
3.6667,2605,12.0,24.5,32,81,6
4.4752,7394,141.0,8.823529411764707,3,29,0
3.9747,3359,79.0,42.5,24,129,6
4.7444,3157,90.0,78.0,31,62,9
4.6771,6631,96.0,44.70588235294118,31,62,6
4.3158,1043,19.0,42.94117647058824,63,15,6
4.1785,2512,1905.0,42.94117647058824,63,15,6
4.75,1998,4.0,285.0,25,68,9
5.0,2397,3.0,24.0,17,69,0
4.496,10426,125.0,8.4,17,26,9
4.0,953,3.0,280.0,17,69,9
4.2131,71421,1530.0,115.0,27,0,9
4.0499,117091,501.0,6.7,39,124,9
4.7023,1920,215.0,49.0,27,0,6
4.8491,12274,285.0,10.0,12,1,0
4.5294,22562,17.0,4.25,5,128,0
4.4734,45805,1242.0,73.52941176470588,25,121,6
4.7094,9061,320.0,15.0,23,101,0
3.0,6923,5.0,36.36363636363637,25,68,10
4.2277,16079,404.0,33.13609467455621,17,7,6
4.1163,105703,576.0,6.8,18,33,0
4.0039,111378,258.0,14.201183431952662,3,66,6
4.455,15126,367.0,35.0,6,89,9
5.0,4043,6.0,32.8,19,22,4
4.738,15369,458.0,46.470588235294116,46,21,8
4.1649,147598,1528.0,199.99999999999997,6,89,1
4.1329,377406,1678.0,16.895,39,124,9
4.4884,2948,43.0,130.0,15,113,1
4.4653,49830,490.0,40.23668639053255,28,28,9
4.8662,4719,142.0,74.0,10,75,9
4.4351,12095,131.0,52.0,10,75,3
4.1304,2743,46.0,52.0,10,75,9
4.8254,4713,63.0,31.952662721893493,10,75,4
4.8103,4762,116.0,96.0,10,75,9
4.8226,14474,327.0,14.5,10,75,0
4.8367,4040,147.0,132.0,10,75,6
4.8367,2737,147.0,120.0,10,75,6
4.8054,4371,221.0,80.0,10,75,6
4.8054,4406,221.0,61.016949152542374,10,75,6
4.3906,23316,256.0,72.0,17,7,9
4.8221,18805,1422.0,59.375,26,38,6
3.7687,23847,147.0,24.11764705882353,13,41,6
4.0156,28294,64.0,6.470588235294118,13,41,0
4.6337,20802,404.0,48.0,24,117,9
4.8712,1610,132.0,110.0,6,49,9
4.126,184162,960.0,32.0,21,42,9
4.371,66952,876.0,920.0,2,52,1
4.685,51053,546.0,69.0,12,107,9
4.4268,35179,403.0,108.0,12,107,1
4.304,183708,3983.0,40.0,21,42,9
4.7712,12586,354.0,94.0,46,21,9
3.9771,20837,218.0,2.3668639053254434,7,55,0
3.92,18692,75.0,4.733727810650887,7,55,0
4.1538,8052,13.0,28.0,26,38,4
4.2572,46053,661.0,28.235294117647058,17,26,6
4.8069,6330,202.0,44.0,7,125,6
4.6151,2188,478.0,5.8,6,6,0
4.5951,3305,736.0,7.555555555555555,6,6,0
4.6545,8647,793.0,15.6,6,6,4
4.6354,3145,491.0,7.8,6,6,0
4.5915,2623,732.0,25.88235294117647,6,6,6
4.7092,3147,478.0,19.5,6,6,4
4.3904,49120,666.0,90.0,19,32,1
4.2656,5408,320.0,9.761904761904761,63,15,0
4.7222,1857,36.0,9.75,15,113,0
4.7872,1084,47.0,28.823529411764707,15,113,9
3.3661,240501,1057.0,1.1851851851851851,1,39,3
4.4506,7224,1671.0,125.0,19,22,9
4.6075,8928,428.0,55.0,46,21,8
4.7952,5775,332.0,73.52941176470588,46,21,6
4.74,3346,150.0,19.02834008097166,7,18,0
4.6052,11764,233.0,23.2,6,103,6
4.6102,2522,59.0,73.52941176470588,8,94,6
4.3103,18090,174.0,269.2307692307692,24,117,8
3.9048,2740,21.0,44.61538461538461,2,110,6
4.2778,3519,18.0,76.47058823529412,2,110,3
4.4413,38546,349.0,86.56716417910447,25,88,9
4.7974,15008,617.0,105.0,32,81,9
4.6667,7315,285.0,36.0,31,62,4
3.6667,4884,15.0,37.5,15,17,8
2.1818,4555,11.0,8.23529411764706,15,17,8
4.6517,713,89.0,395.0,34,23,6
4.2757,4015,1001.0,89.0,17,69,9
4.5603,14258,116.0,44.0,17,34,9
3.958,44425,357.0,50.0,39,124,1
4.3092,29927,456.0,2.5,39,124,0
4.3626,20179,433.0,6.61764705882353,39,124,6
3.4,1864,5.0,85.71428571428572,18,24,3
4.699,3869,196.0,10.303030303030303,7,125,0
4.7273,2368,44.0,99.0,15,113,9
4.2627,39895,434.0,68.0,11,54,1
4.6323,10832,223.0,38.0,11,54,9
4.8378,4691,185.0,32.94117647058824,12,1,4
4.381,3443,126.0,39.18918918918919,24,129,6
4.4094,2895,1038.0,1.2962962962962963,40,104,1
4.5221,14535,1222.0,38.0,40,104,8
4.6388,5303,1052.0,18.36734693877551,40,104,6
4.0,24071,125.0,96.0,17,135,1
4.7416,10573,178.0,9.75,12,1,0
4.7743,8246,257.0,75.0,15,64,9
3.4903,2957,206.0,6.904761904761904,1,74,0
4.3608,4657,158.0,48.0,24,129,9
4.3113,838,151.0,8.333333333333334,6,83,0
4.4051,2529,79.0,8.823529411764707,6,83,0
4.5766,26262,248.0,58.0,21,86,6
4.4933,88258,521.0,5.5,21,86,3
4.0575,70730,522.0,2.6923076923076925,21,86,1
4.2857,5261,7.0,26.0,18,33,8
3.9477,44375,344.0,84.0,18,33,1
4.0553,40725,416.0,10.303030303030303,18,33,0
3.6824,9727,148.0,23.529411764705884,18,33,6
4.0732,14689,205.0,27.0,18,33,6
4.0,20194,59.0,25.0,13,41,8
2.7667,10093,30.0,32.20338983050848,13,41,9
3.3396,32551,53.0,43.0,13,41,9
4.4949,67474,99.0,43.0,13,41,9
4.3176,45339,85.0,43.0,13,41,9
3.8794,60649,340.0,38.0,13,41,6
3.697,16636,66.0,20.58823529411765,13,41,6
4.3906,18567,64.0,14.705882352941178,13,41,6
3.3167,20062,60.0,14.117647058823529,13,41,6
3.8667,14582,45.0,7.272727272727273,13,41,0
3.0806,33135,248.0,5.0,13,41,0
4.4531,1615,192.0,129.41176470588235,13,3,4
4.4778,36195,473.0,128.0,28,28,1
4.7976,3562,168.0,21.463414634146343,21,120,0
4.75,4089,4.0,33.529411764705884,17,69,6
4.5439,41590,228.0,98.0,25,121,9
4.4707,39615,2764.0,14.411764705882353,25,121,5
4.1475,18873,2448.0,10.588235294117647,25,121,5
4.632,39738,413.0,20.0,2,127,6
4.6749,16302,366.0,28.235294117647058,37,63,6
4.4912,5347,509.0,200.0,25,68,6
4.4222,1564,45.0,155.88235294117646,9,105,9
4.7716,4696,162.0,29.411764705882355,27,14,6
4.5141,7946,996.0,83.75,27,14,9
4.75,1421,84.0,65.0,4,123,9
4.8506,1369,87.0,12.727272727272728,4,123,0
4.8667,1806,90.0,38.46153846153846,4,123,6
4.625,2925,136.0,48.57142857142858,1,61,6
4.8215,13102,1361.0,16.4,26,38,6
4.54,6332,200.0,15.0,7,96,0
2.6,3847,10.0,52.94117647058823,7,96,9
4.6564,59557,780.0,8.5,19,32,0
4.8656,67546,253.0,5.6,21,42,0
4.6667,6372,21.0,221.89349112426035,1,133,9
4.245,27328,645.0,24.0,5,12,8
4.42,279791,2669.0,22.941176470588236,37,63,6
3.8894,22409,235.0,16.428571428571427,37,63,8
3.6543,52495,405.0,40.0,37,63,9
4.2694,32215,193.0,2.857142857142857,37,63,0
4.3481,73821,902.0,5.0,37,63,0
3.8243,54762,1070.0,118.0,37,63,1
3.75,12320,88.0,9.285714285714285,37,63,6
3.6667,980,3.0,37.05882352941177,63,15,6
4.2655,1810,177.0,10.837438423645322,6,83,0
4.0687,10433,466.0,80.0,10,57,1
4.5879,28825,381.0,75.0,18,25,9
3.85,3632,60.0,24.705882352941178,18,25,8
5.0,2540,27.0,9.0,4,84,6
4.6098,3070,164.0,42.35294117647059,27,90,6
4.7556,5468,180.0,24.705882352941178,27,90,8
4.2171,67362,281.0,1100.0,26,11,1
4.6537,8605,283.0,1.791044776119403,23,101,0
4.3756,20710,221.0,5.0,26,11,9
4.4778,70932,632.0,6.315789473684211,9,70,6
4.7349,5882,860.0,7.6923076923076925,11,134,5
4.7349,6482,860.0,4.930966469428007,11,134,0
4.4418,34599,464.0,14.5,39,124,9
4.8725,1646,149.0,85.0,27,0,9
4.375,590,200.0,390.0,13,3,9
4.375,1448,200.0,375.0,13,3,9
2.8,8236,25.0,10.0,12,107,0
4.6296,1254,27.0,28.823529411764707,12,4,0
4.471,10722,155.0,24.0,17,34,8
4.5231,6937,65.0,35.0,37,63,9
4.7647,4230,51.0,35.0,37,63,9
5.0,5479,7.0,10.857142857142858,37,63,0
4.4,1651,40.0,52.94117647058824,18,24,6
4.3994,4617,348.0,30.0,63,15,8
4.2154,14913,557.0,2.5,39,124,0
4.2624,17704,503.0,4.090909090909091,39,124,6
4.2767,27019,618.0,8.823529411764707,36,122,8
4.4684,6740,158.0,11.764705882352942,36,122,6
4.1494,4451,328.0,2.8,6,89,1
4.4436,1761,133.0,219.1176470588235,8,45,1
4.7941,2641,170.0,195.0,5,73,9
4.8387,2177,124.0,32.01970443349754,5,73,0
4.619,2904,147.0,270.0,5,73,1
4.1968,3440,188.0,475.0,5,73,3
4.4865,1645,185.0,225.0,5,73,6
3.916,109073,583.0,30.769230769230766,3,66,8
4.6923,5160,13.0,4.626865671641791,17,69,0
4.375,2627,8.0,6.444444444444445,22,30,0
4.6953,45700,663.0,64.70588235294117,19,32,3
2.8,2869,5.0,73.52941176470588,18,48,5
4.5139,10956,1329.0,31.952662721893493,17,7,6
4.4051,76252,669.0,12.903225806451612,5,128,6
3.8603,2080,358.0,116.0,11,43,1
4.8462,1749,52.0,90.0,6,100,9
4.8032,11963,249.0,58.0,18,48,9
4.2119,21605,302.0,8.0,18,33,0
4.4664,14592,223.0,20.58823529411765,21,86,8
4.7801,9625,191.0,12.352941176470589,24,117,8
4.4993,94608,671.0,44.0,21,42,3
4.5766,1607,111.0,16.176470588235293,8,94,0
